cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2021_poblacion_2001;2021_poblacion_1996;2021_no_migrantes;2021_porcentaje_de_no_migrantes_;2021_inmigrantes_1996-2001;2021_porcentaje_de_inmigrantes_recientes;2021_emigrantes_1996-2001;2021_porcentaje_de_emigrantes_recientes;2021_migracion_neta;2021_migracion_bruta;2021_tasa_de_inmigracion;2021_tasa_de_emigracion;2021_tasa_de_migracion_neta;2021_indice_de_eficacia_migratoria;2001_poblacion_2001;2001_poblacion_2007;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_2007-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_2007-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2019-2024;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2019-2024;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2384;361;Municipio/TIOC;La Paz;Aroma;Umala;Umala;8283;8380;7741;0;542;0;639;0;-97;1181;13;15;-2;0;7804;7688;7282;0;522;0;406;0;116;928;14;11;3;0;7317;7306;6974;0;343;0;332;0;11;675;9;9;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2385;362;Municipio/TIOC;La Paz;Aroma;Umala;Hombres;4326;4306;4003;0;323;0;303;0;20;626;15;14;1;0;4015;3927;3722;0;293;0;205;0;88;498;15;10;4;0;3724;3729;3560;0;164;0;169;0;-5;333;9;9;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2386;363;Municipio/TIOC;La Paz;Aroma;Umala;Mujeres;3957;4074;3738;0;219;0;336;0;-117;555;11;17;-6;0;3789;3761;3560;0;229;0;201;0;28;430;12;11;2;0;3593;3577;3414;0;179;0;163;0;16;342;10;9;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2387;364;Municipio/TIOC;La Paz;Aroma;Ayo Ayo;Ayo Ayo;6083;6515;5936;0;147;0;579;0;-432;726;5;18;-14;-1;7066;7306;6943;0;123;0;363;0;-240;486;3;10;-7;-1;9505;9471;9194;0;311;0;277;0;34;588;7;6;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2388;365;Municipio/TIOC;La Paz;Aroma;Ayo Ayo;Hombres;3020;3219;2930;0;90;0;289;0;-199;379;6;19;-13;-1;3603;3717;3531;0;72;0;186;0;-114;258;4;10;-6;0;4849;4836;4697;0;152;0;139;0;13;291;6;6;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2389;366;Municipio/TIOC;La Paz;Aroma;Ayo Ayo;Mujeres;3063;3296;3006;0;57;0;290;0;-233;347;4;18;-15;-1;3463;3589;3412;0;51;0;177;0;-126;228;3;10;-7;-1;4656;4635;4497;0;159;0;138;0;21;297;7;6;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2390;367;Municipio/TIOC;La Paz;Aroma;Calamarca;Calamarca;10631;11273;10384;0;247;0;889;0;-642;1136;5;16;-12;-1;11263;11545;11046;0;217;0;499;0;-282;716;4;9;-5;0;12769;13004;12124;0;645;0;880;0;-235;1525;10;14;-4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2391;368;Municipio/TIOC;La Paz;Aroma;Calamarca;Hombres;5336;5621;5202;0;134;0;419;0;-285;553;5;15;-10;-1;5740;5883;5643;0;97;0;240;0;-143;337;3;8;-5;0;6481;6572;6147;0;334;0;425;0;-91;759;10;13;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2392;369;Municipio/TIOC;La Paz;Aroma;Calamarca;Mujeres;5295;5652;5182;0;113;0;470;0;-357;583;4;17;-13;-1;5523;5662;5403;0;120;0;259;0;-139;379;4;9;-5;0;6288;6432;5977;0;311;0;455;0;-144;766;10;14;-5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2393;370;Municipio/TIOC;La Paz;Aroma;Patacamaya;Patacamaya;16918;16955;15250;0;1668;0;1705;0;-37;3373;20;20;0;0;19809;19438;18467;0;1342;0;971;0;371;2313;14;10;4;0;20889;20672;19356;0;1533;0;1316;0;217;2849;15;13;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2394;371;Municipio/TIOC;La Paz;Aroma;Patacamaya;Hombres;8506;8371;7525;0;981;0;846;0;135;1827;23;20;3;0;9831;9618;9116;0;715;0;502;0;213;1217;15;10;4;0;10263;10124;9424;0;839;0;700;0;139;1539;17;14;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2395;372;Municipio/TIOC;La Paz;Aroma;Patacamaya;Mujeres;8412;8584;7725;0;687;0;859;0;-172;1546;16;20;-4;0;9978;9820;9351;0;627;0;469;0;158;1096;13;10;3;0;10626;10548;9932;0;694;0;616;0;78;1310;13;12;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2396;373;Municipio/TIOC;La Paz;Aroma;Colquencha;Colquencha;6816;7002;6680;0;136;0;322;0;-186;458;4;9;-5;0;8857;8852;8653;0;204;0;199;0;5;403;5;5;0;0;10402;10349;10141;0;261;0;208;0;53;469;5;4;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2397;374;Municipio/TIOC;La Paz;Aroma;Colquencha;Hombres;3373;3443;3296;0;77;0;147;0;-70;224;5;9;-4;0;4526;4528;4424;0;102;0;104;0;-2;206;5;5;0;0;5270;5243;5146;0;124;0;97;0;27;221;5;4;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2398;375;Municipio/TIOC;La Paz;Aroma;Colquencha;Mujeres;3443;3559;3384;0;59;0;175;0;-116;234;3;10;-7;-1;4331;4324;4229;0;102;0;95;0;7;197;5;4;0;0;5132;5106;4995;0;137;0;111;0;26;248;5;4;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2399;376;Municipio/TIOC;La Paz;Aroma;Collana;Collana;2624;2581;2547;0;77;0;34;0;43;111;6;3;3;0;4482;4477;4416;0;66;0;61;0;5;127;3;3;0;0;4488;4436;4328;0;160;0;108;0;52;268;7;5;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2400;377;Municipio/TIOC;La Paz;Aroma;Collana;Hombres;1302;1278;1263;0;39;0;15;0;24;54;6;2;4;0;2190;2191;2160;0;30;0;31;0;-1;61;3;3;0;0;2198;2187;2136;0;62;0;51;0;11;113;6;5;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2401;378;Municipio/TIOC;La Paz;Aroma;Collana;Mujeres;1322;1303;1284;0;38;0;19;0;19;57;6;3;3;0;2292;2286;2256;0;36;0;30;0;6;66;3;3;1;0;2290;2249;2192;0;98;0;57;0;41;155;9;5;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2402;379;Provincia;La Paz;Nor Yungas;;Nor Yungas;20467;20725;17664;0;2803;0;3061;0;-258;5864;27;30;-3;0;32153;31582;29992;0;2161;0;1590;0;571;3751;14;10;4;0;43148;42165;39779;0;3369;1;2386;0;983;5755;16;11;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2403;380;Provincia;La Paz;Nor Yungas;;Hombres;10700;10596;8959;0;1741;1;1637;0;104;3378;33;31;2;0;16416;16163;15284;0;1132;0;879;0;253;2011;14;11;3;0;22244;21670;20415;0;1829;1;1255;0;574;3084;17;11;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2404;381;Provincia;La Paz;Nor Yungas;;Mujeres;9767;10129;8705;0;1062;0;1424;0;-362;2486;21;29;-7;0;15737;15419;14708;0;1029;0;711;0;318;1740;13;9;4;0;20904;20495;19364;0;1540;1;1131;0;409;2671;15;11;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2405;382;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Coroico;10403;9992;8499;0;1904;0;1493;0;411;3397;37;29;8;0;17114;16662;15662;0;1452;0;1000;0;452;2452;17;12;5;0;22874;21822;20320;0;2554;0;1502;0;1052;4056;23;13;9;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2406;383;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Hombres;5594;5173;4381;0;1213;0;792;0;421;2005;45;29;16;0;8932;8712;8158;0;774;0;554;0;220;1328;18;13;5;0;11877;11334;10524;0;1353;0;810;0;543;2163;23;14;9;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2407;384;Municipio/TIOC;La Paz;Nor Yungas;Coroico;Mujeres;4809;4819;4118;0;691;0;701;0;-10;1392;29;29;0;0;8182;7950;7504;0;678;0;446;0;232;1124;17;11;6;0;10997;10488;9796;0;1201;0;692;0;509;1893;22;13;10;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2408;385;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Coripata;9896;9988;9005;0;891;0;983;0;-92;1874;18;20;-2;0;15039;14920;14281;0;758;0;639;0;119;1397;10;9;2;0;20274;20343;19305;0;969;0;1038;0;-69;2007;10;10;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2409;386;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Hombres;5002;5057;4498;0;504;0;559;0;-55;1063;20;22;-2;0;7484;7451;7098;0;386;0;353;0;33;739;10;10;1;0;10367;10336;9816;0;551;0;520;0;31;1071;11;10;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2410;387;Municipio/TIOC;La Paz;Nor Yungas;Coripata;Mujeres;4894;4931;4507;0;387;0;424;0;-37;811;16;17;-2;0;7555;7469;7183;0;372;0;286;0;86;658;10;8;2;0;9907;10007;9489;0;418;0;518;0;-100;936;8;10;-2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2411;388;Provincia;La Paz;Abel Iturralde;;Abel Iturralde;9704;8501;7527;0;2177;0;974;0;1203;3151;48;21;26;0;15283;13947;12724;0;2559;0;1223;0;1336;3782;35;17;18;0;18277;17495;15963;0;2314;0;1532;0;782;3846;26;17;9;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2412;389;Provincia;La Paz;Abel Iturralde;;Hombres;5483;4667;4130;0;1353;0;537;0;816;1890;53;21;32;0;8322;7550;6865;0;1457;1;685;0;772;2142;37;17;20;0;9843;9320;8483;0;1360;1;837;0;523;2197;28;18;11;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2413;390;Provincia;La Paz;Abel Iturralde;;Mujeres;4221;3834;3397;0;824;0;437;0;387;1261;41;22;19;0;6961;6397;5859;0;1102;0;538;0;564;1640;33;16;17;0;8434;8175;7480;0;954;0;695;0;259;1649;23;17;6;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2414;391;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Ixiamas;4410;3456;3041;0;1369;0;415;0;954;1784;70;21;49;1;7919;6992;6242;0;1677;0;750;0;927;2427;45;20;25;0;9866;9281;8414;0;1452;0;867;0;585;2319;30;18;12;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2415;392;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Hombres;2592;1946;1704;0;888;0;242;0;646;1130;78;21;57;1;4439;3875;3461;0;978;0;414;0;564;1392;47;20;27;0;5470;5054;4582;0;888;0;472;0;416;1360;34;18;16;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2416;393;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Mujeres;1818;1510;1337;0;481;0;173;0;308;654;58;21;37;1;3480;3117;2781;0;699;0;336;0;363;1035;42;20;22;0;4396;4227;3832;0;564;0;395;0;169;959;26;18;8;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2417;394;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura;5188;4955;4374;0;814;0;581;0;233;1395;32;23;9;0;7364;6955;6383;0;981;0;572;0;409;1553;27;16;11;0;8411;8214;7423;0;988;0;791;0;197;1779;24;19;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2418;395;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Hombres;2839;2670;2362;0;477;0;308;0;169;785;35;22;12;0;3883;3675;3350;0;533;0;325;0;208;858;28;17;11;0;4373;4266;3830;0;543;0;436;0;107;979;25;20;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2419;396;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Mujeres;2349;2285;2012;0;337;0;273;0;64;610;29;24;6;0;3481;3280;3033;0;448;0;247;0;201;695;27;15;12;0;4038;3948;3593;0;445;0;355;0;90;800;22;18;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2420;397;Provincia;La Paz;Bautista Saavedra;;Bautista Saavedra;9682;10241;9385;0;297;0;856;0;-559;1153;6;17;-11;-1;14297;14481;14001;0;296;0;480;0;-184;776;4;7;-3;0;17915;17551;17034;0;881;0;517;0;364;1398;10;6;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2421;398;Provincia;La Paz;Bautista Saavedra;;Hombres;4960;5225;4781;0;179;0;444;0;-265;623;7;17;-10;0;7388;7478;7218;0;170;0;260;0;-90;430;5;7;-2;0;9529;9325;9048;0;481;0;277;0;204;758;10;6;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2422;399;Provincia;La Paz;Bautista Saavedra;;Mujeres;4722;5016;4604;0;118;0;412;0;-294;530;5;17;-12;-1;6909;7003;6783;0;126;0;220;0;-94;346;4;6;-3;0;8386;8226;7986;0;400;0;240;0;160;640;10;6;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2423;400;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Charazani;7746;8129;7473;0;273;0;656;0;-383;929;7;17;-10;0;11433;11554;11152;0;281;0;402;0;-121;683;5;7;-2;0;12768;12531;12138;0;630;0;393;0;237;1023;10;6;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2424;401;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Hombres;4012;4189;3850;0;162;0;339;0;-177;501;8;17;-9;0;5950;6010;5789;0;161;0;221;0;-60;382;5;7;-2;0;6767;6628;6420;0;347;0;208;0;139;555;10;6;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2425;402;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Mujeres;3734;3940;3623;0;111;0;317;0;-206;428;6;17;-11;-1;5483;5544;5363;0;120;0;181;0;-61;301;4;7;-2;0;6001;5903;5718;0;283;0;185;0;98;468;10;6;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2426;403;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Curva;1901;1978;1890;0;11;0;88;0;-77;99;1;9;-8;-1;2864;2927;2836;0;28;0;91;0;-63;119;2;6;-4;-1;5147;5020;4851;0;296;0;169;0;127;465;12;7;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2427;404;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Hombres;921;964;916;0;5;0;48;0;-43;53;1;10;-9;-1;1438;1468;1420;0;18;0;48;0;-30;66;3;7;-4;-1;2762;2697;2606;0;156;0;91;0;65;247;11;7;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2428;405;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Mujeres;980;1014;974;0;6;0;40;0;-34;46;1;8;-7;-1;1426;1459;1416;0;10;0;43;0;-33;53;1;6;-5;-1;2385;2323;2245;0;140;0;78;0;62;218;12;7;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2429;406;Provincia;La Paz;Manco Kapac;;Manco Kapac;20017;21135;18526;0;1491;0;2609;0;-1118;4100;15;25;-11;0;24318;24202;23227;0;1091;0;975;0;116;2066;9;8;1;0;28966;28613;27358;0;1608;0;1255;0;353;2863;11;9;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2430;407;Provincia;La Paz;Manco Kapac;;Hombres;9527;9955;8684;0;843;0;1271;0;-428;2114;17;26;-9;0;11827;11744;11247;0;580;0;497;0;83;1077;10;8;1;0;14405;14264;13590;0;815;0;674;0;141;1489;11;9;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2431;408;Provincia;La Paz;Manco Kapac;;Mujeres;10490;11180;9842;0;648;0;1338;0;-690;1986;12;25;-13;0;12491;12458;11980;0;511;0;478;0;33;989;8;8;1;0;14561;14349;13768;0;793;0;581;0;212;1374;11;8;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2432;409;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Copacabana;12582;13340;11767;0;815;0;1573;0;-758;2388;13;24;-12;0;13024;12883;12258;0;766;0;625;0;141;1391;12;10;2;0;14704;14813;13920;0;784;0;893;0;-109;1677;11;12;-2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2433;410;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Hombres;5960;6304;5517;0;443;0;787;0;-344;1230;14;26;-11;0;6282;6209;5892;0;390;0;317;0;73;707;13;10;2;0;7097;7180;6710;0;387;0;470;0;-83;857;11;13;-2;0
