cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2135;112;Provincia;Chuquisaca;Luis Calvo;;Luis Calvo;6936;7421;6460;0;476;0;961;1;-485;1437;13;27;-14;0;5602;5539;5140;0;462;0;399;0;63;861;17;14;2;0;5978;6077;5755;0;223;0;322;0;-99;545;7;11;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2136;113;Provincia;Chuquisaca;Luis Calvo;;Hombres;3243;3533;3011;0;232;0;522;1;-290;754;14;31;-17;0;2913;2838;2658;0;255;0;180;0;75;435;18;13;5;0;3100;3141;2980;0;120;0;161;0;-41;281;8;10;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2137;114;Provincia;Chuquisaca;Luis Calvo;;Mujeres;3693;3888;3449;0;244;0;439;0;-195;683;13;23;-10;0;2689;2701;2482;0;207;0;219;0;-12;426;15;16;-1;0;2878;2936;2775;0;103;0;161;0;-58;264;7;11;-4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2138;115;Municipio/TIOC;Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Villa Vaca Guzmán;3571;3792;3318;0;253;0;474;0;-221;727;14;26;-12;0;2775;2799;2550;0;225;0;249;0;-24;474;16;18;-2;0;3628;3746;3615;0;13;0;131;0;-118;144;1;7;-6;-1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2139;116;Municipio/TIOC;Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Hombres;1911;1995;1779;0;132;0;216;0;-84;348;14;22;-9;0;1430;1423;1308;0;122;0;115;0;7;237;17;16;1;0;1906;1972;1899;0;7;0;73;0;-66;80;1;8;-7;-1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2140;117;Municipio/TIOC;Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Mujeres;1660;1797;1539;0;121;0;258;0;-137;379;14;30;-16;0;1345;1376;1242;0;103;0;134;0;-31;237;15;20;-5;0;1722;1774;1716;0;6;0;58;0;-52;64;1;7;-6;-1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2141;118;Municipio/TIOC;Chuquisaca;Luis Calvo;Huacaya (Autonomía Guaraní Chaqueño de Huacaya);Huacaya (Autonomía Guaraní Chaqueño de Huacaya);806;882;787;0;19;0;95;0;-76;114;5;23;-18;-1;796;797;755;0;41;0;42;0;-1;83;10;11;0;0;714;723;676;0;38;0;47;0;-9;85;11;13;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2142;119;Municipio/TIOC;Chuquisaca;Luis Calvo;Huacaya (Autonomía Guaraní Chaqueño de Huacaya);Hombres;427;457;413;0;14;0;44;0;-30;58;6;20;-14;-1;426;418;403;0;23;0;15;0;8;38;11;7;4;0;363;368;345;0;18;0;23;0;-5;41;10;13;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2143;120;Municipio/TIOC;Chuquisaca;Luis Calvo;Huacaya (Autonomía Guaraní Chaqueño de Huacaya);Mujeres;379;425;374;0;5;0;51;0;-46;56;3;25;-23;-1;370;379;352;0;18;0;27;0;-9;45;10;14;-5;0;351;355;331;0;20;0;24;0;-4;44;11;14;-2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2144;121;Municipio/TIOC;Chuquisaca;Luis Calvo;Macharetí;Macharetí;2530;2584;2312;0;218;0;272;0;-54;490;17;21;-4;0;2031;1943;1819;0;212;0;124;0;88;336;21;13;9;0;1594;1568;1444;0;150;0;124;0;26;274;19;16;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2145;122;Municipio/TIOC;Chuquisaca;Luis Calvo;Macharetí;Hombres;1342;1363;1238;0;104;0;125;0;-21;229;15;19;-3;0;1057;997;939;0;118;0;58;0;60;176;23;11;12;0;807;779;723;0;84;0;56;0;28;140;21;14;7;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2146;123;Municipio/TIOC;Chuquisaca;Luis Calvo;Macharetí;Mujeres;1188;1221;1074;0;114;0;147;0;-33;261;19;24;-6;0;974;946;880;0;94;0;66;0;28;160;20;14;6;0;787;789;721;0;66;0;68;0;-2;134;17;17;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2147;124;Departamento;La Paz;;;La Paz;707822;717312;694514;28;13308;11;22798;18;-9490;36106;4;6;-3;0;695518;702247;686084;26;9434;10;16163;18;-6729;25597;3;5;-2;0;677339;679077;665337;25;12002;14;13740;16;-1738;25742;4;4;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2148;125;Departamento;La Paz;;;Hombres;360266;365368;353737;28;6529;11;11631;19;-5102;18160;4;6;-3;0;352674;356156;347922;26;4752;10;8234;18;-3482;12986;3;5;-2;0;344978;345904;338835;25;6143;14;7069;16;-926;13212;4;4;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2149;126;Departamento;La Paz;;;Mujeres;347556;351944;340777;28;6779;11;11167;18;-4388;17946;4;6;-3;0;342844;346091;338162;26;4682;10;7929;17;-3247;12611;3;5;-2;0;332361;333173;326502;25;5859;14;6671;16;-812;12530;4;4;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2150;127;Provincia;La Paz;Murillo;;Murillo;430409;425250;403233;17;27176;13;22017;10;5159;49193;13;10;2;0;420082;426618;407513;16;12569;8;19105;12;-6536;31674;6;9;-3;0;384970;392613;373135;15;11835;8;19478;13;-7643;31313;6;10;-4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2151;128;Provincia;La Paz;Murillo;;Hombres;213947;210019;199583;17;14364;14;10436;10;3928;24800;14;10;4;0;211086;214731;204865;16;6221;8;9866;13;-3645;16087;6;9;-3;0;195037;199110;189022;15;6015;8;10088;13;-4073;16103;6;10;-4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2152;129;Provincia;La Paz;Murillo;;Mujeres;216462;215231;203650;17;12812;12;11581;11;1231;24393;12;11;1;0;208996;211887;202648;16;6348;8;9239;12;-2891;15587;6;9;-3;0;189933;193503;184113;15;5820;8;9390;13;-3570;15210;6;10;-4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2153;130;Municipio/TIOC;La Paz;Murillo;Nuestra Señora de La Paz;Nuestra Señora de La Paz;208135;218969;194641;8;13494;6;24328;11;-10834;37822;13;23;-10;0;166954;175105;160122;6;6832;4;14983;9;-8151;21815;8;18;-10;0;144522;149354;139425;6;5097;3;9929;6;-4832;15026;7;14;-7;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2154;131;Municipio/TIOC;La Paz;Murillo;Nuestra Señora de La Paz;Hombres;103812;110449;97788;8;6024;5;12661;11;-6637;18685;11;24;-12;0;84269;88491;80850;6;3419;4;7641;9;-4222;11060;8;18;-10;0;73508;76094;70997;6;2511;3;5097;7;-2586;7608;7;14;-7;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2155;132;Municipio/TIOC;La Paz;Murillo;Nuestra Señora de La Paz;Mujeres;104323;108520;96853;8;7470;7;11667;11;-4197;19137;14;22;-8;0;82685;86614;79272;6;3413;4;7342;9;-3929;10755;8;17;-9;0;71014;73260;68428;6;2586;3;4832;6;-2246;7418;7;13;-6;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2156;133;Municipio/TIOC;La Paz;Murillo;Palca;Palca;4669;4986;4589;0;80;0;397;0;-317;477;3;16;-13;-1;4508;4574;4319;0;189;0;255;0;-66;444;8;11;-3;0;5206;5206;4991;0;215;0;215;0;0;430;8;8;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2157;134;Municipio/TIOC;La Paz;Murillo;Palca;Hombres;2401;2568;2362;0;39;0;206;0;-167;245;3;17;-13;-1;2306;2333;2215;0;91;0;118;0;-27;209;8;10;-2;0;2636;2631;2535;0;101;0;96;0;5;197;8;7;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2158;135;Municipio/TIOC;La Paz;Murillo;Palca;Mujeres;2268;2418;2227;0;41;0;191;0;-150;232;4;16;-13;-1;2202;2241;2104;0;98;0;137;0;-39;235;9;12;-4;0;2570;2575;2456;0;114;0;119;0;-5;233;9;9;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2159;136;Municipio/TIOC;La Paz;Murillo;Mecapaca;Mecapaca;3707;3754;3545;0;162;0;209;0;-47;371;9;11;-3;0;3929;3907;3719;0;210;0;188;0;22;398;11;10;1;0;4170;3908;3761;0;409;0;147;0;262;556;20;7;13;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2160;137;Municipio/TIOC;La Paz;Murillo;Mecapaca;Hombres;1959;1985;1873;0;86;0;112;0;-26;198;9;11;-3;0;1980;1976;1873;0;107;0;103;0;4;210;11;10;0;0;2092;1995;1908;0;184;0;87;0;97;271;18;9;10;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2161;138;Municipio/TIOC;La Paz;Murillo;Mecapaca;Mujeres;1748;1769;1672;0;76;0;97;0;-21;173;9;11;-2;0;1949;1931;1846;0;103;0;85;0;18;188;11;9;2;0;2078;1913;1853;0;225;0;60;0;165;285;23;6;17;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2162;139;Municipio/TIOC;La Paz;Murillo;Achocalla;Achocalla;4886;4724;4530;0;356;0;194;0;162;550;15;8;7;0;5983;5647;5521;0;462;0;126;0;336;588;16;4;12;1;10043;8766;8456;0;1587;1;310;0;1277;1897;34;7;27;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2163;140;Municipio/TIOC;La Paz;Murillo;Achocalla;Hombres;2456;2367;2272;0;184;0;95;0;89;279;15;8;7;0;3063;2895;2837;0;226;0;58;0;168;284;15;4;11;1;5135;4491;4327;0;808;1;164;0;644;972;34;7;27;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2164;141;Municipio/TIOC;La Paz;Murillo;Achocalla;Mujeres;2430;2357;2258;0;172;0;99;0;73;271;14;8;6;0;2920;2752;2684;0;236;0;68;0;168;304;17;5;12;1;4908;4275;4129;0;779;1;146;0;633;925;34;6;28;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2165;142;Municipio/TIOC;La Paz;Murillo;El Alto;El Alto;206436;192304;187989;8;18447;8;4315;2;14132;22762;19;4;14;1;238708;237385;228898;9;9810;6;8487;5;1323;18297;8;7;1;0;217122;219956;207694;8;9428;6;12262;8;-2834;21690;9;11;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2166;143;Municipio/TIOC;La Paz;Murillo;El Alto;Hombres;104677;97596;95367;8;9310;8;2229;2;7081;11539;18;4;14;1;119468;119036;114627;9;4841;6;4409;5;432;9250;8;7;1;0;109658;111091;104797;8;4861;6;6294;8;-1433;11155;9;11;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2167;144;Municipio/TIOC;La Paz;Murillo;El Alto;Mujeres;101759;94708;92622;8;9137;8;2086;2;7051;11223;19;4;14;1;119240;118349;114271;9;4969;6;4078;5;891;9047;8;7;2;0;107464;108865;102897;9;4567;6;5968;8;-1401;10535;8;11;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2168;145;Provincia;La Paz;Omasuyos;;Omasuyos;27752;29276;27161;1;591;0;2115;1;-1524;2706;4;15;-11;-1;20755;21145;20368;1;387;0;777;1;-390;1164;4;7;-4;0;17595;17484;16646;1;949;1;838;1;111;1787;11;10;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2169;146;Provincia;La Paz;Omasuyos;;Hombres;13569;14412;13326;1;243;0;1086;1;-843;1329;4;16;-12;-1;10493;10692;10295;1;198;0;397;1;-199;595;4;8;-4;0;8977;8971;8510;1;467;1;461;1;6;928;10;10;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2170;147;Provincia;La Paz;Omasuyos;;Mujeres;14183;14864;13835;1;348;0;1029;1;-681;1377;5;14;-9;-1;10262;10453;10073;1;189;0;380;1;-191;569;4;7;-4;0;8618;8513;8136;1;482;1;377;1;105;859;11;9;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2171;148;Municipio/TIOC;La Paz;Omasuyos;Achacachi;Achacachi;15530;16748;15195;1;335;0;1553;1;-1218;1888;4;19;-15;-1;12266;12476;12056;1;210;0;420;0;-210;630;3;7;-3;0;9480;9531;9152;0;328;0;379;0;-51;707;7;8;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2172;149;Municipio/TIOC;La Paz;Omasuyos;Achacachi;Hombres;7928;8479;7724;1;204;0;755;1;-551;959;5;18;-13;-1;6232;6329;6123;1;109;0;206;0;-97;315;4;7;-3;0;4848;4901;4686;0;162;0;215;0;-53;377;7;9;-2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2173;150;Municipio/TIOC;La Paz;Omasuyos;Achacachi;Mujeres;7602;8269;7471;1;131;0;798;1;-667;929;3;20;-17;-1;6034;6147;5933;1;101;0;214;0;-113;315;3;7;-4;0;4632;4630;4466;0;166;0;164;0;2;330;7;7;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2174;151;Municipio/TIOC;La Paz;Omasuyos;Villa Ancoraimes;Villa Ancoraimes;5177;5543;5133;0;44;0;410;0;-366;454;2;15;-14;-1;3279;3412;3236;0;43;0;176;0;-133;219;3;11;-8;-1;3303;3282;3175;0;128;0;107;0;21;235;8;7;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2175;152;Municipio/TIOC;La Paz;Omasuyos;Villa Ancoraimes;Hombres;2625;2800;2600;0;25;0;200;0;-175;225;2;15;-13;-1;1642;1716;1621;0;21;0;95;0;-74;116;3;11;-9;-1;1658;1633;1587;0;71;0;46;0;25;117;9;6;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2176;153;Municipio/TIOC;La Paz;Omasuyos;Villa Ancoraimes;Mujeres;2552;2743;2533;0;19;0;210;0;-191;229;1;16;-14;-1;1637;1696;1615;0;22;0;81;0;-59;103;3;10;-7;-1;1645;1649;1588;0;57;0;61;0;-4;118;7;7;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2177;154;Municipio/TIOC;La Paz;Omasuyos;Huarina;Huarina;2482;2427;2419;0;63;0;8;0;55;71;5;1;5;1;1733;1723;1685;0;48;0;38;0;10;86;6;4;1;0;1462;1442;1368;0;94;0;74;0;20;168;13;10;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 5 A 17 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2178;155;Municipio/TIOC;La Paz;Omasuyos;Huarina;Hombres;1242;1221;1218;0;24;0;3;0;21;27;4;1;3;1;857;853;836;0;21;0;17;0;4;38;5;4;1;0;732;731;686;0;46;0;45;0;1;91;13;12;0;0
