cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2434;411;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Mujeres;1063.00;1089.00;1043.00;0.40;20.00;0.10;46.00;0.30;-26.00;66.00;3.70;8.60;-4.80;-0.40;1373.00;1356.00;1323.00;0.30;50.00;0.30;33.00;0.20;17.00;83.00;7.30;4.80;2.50;0.20;1687.00;1667.00;1630.00;0.30;57.00;0.30;37.00;0.20;20.00;94.00;6.80;4.40;2.40;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2435;412;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;San Pedro de Tiquina;1237.00;1218.00;1178.00;0.20;59.00;0.20;40.00;0.10;19.00;99.00;9.60;6.50;3.10;0.20;1622.00;1585.00;1558.00;0.20;64.00;0.20;27.00;0.10;37.00;91.00;8.00;3.40;4.60;0.40;1978.00;1883.00;1847.00;0.20;131.00;0.30;36.00;0.10;95.00;167.00;13.60;3.70;9.80;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2436;413;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Hombres;537.00;517.00;499.00;0.20;38.00;0.30;18.00;0.10;20.00;56.00;14.40;6.80;7.60;0.40;747.00;725.00;707.00;0.20;40.00;0.20;18.00;0.10;22.00;58.00;10.90;4.90;6.00;0.40;948.00;909.00;884.00;0.20;64.00;0.30;25.00;0.10;39.00;89.00;13.80;5.40;8.40;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2437;414;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Mujeres;700.00;701.00;679.00;0.20;21.00;0.10;22.00;0.10;-1.00;43.00;6.00;6.30;-0.30;0.00;875.00;860.00;851.00;0.20;24.00;0.10;9.00;0.10;15.00;33.00;5.50;2.10;3.50;0.50;1030.00;974.00;963.00;0.20;67.00;0.30;11.00;0.10;56.00;78.00;13.40;2.20;11.20;0.70
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2438;415;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Tito Yupanqui;369.00;380.00;363.00;0.10;6.00;0.00;17.00;0.10;-11.00;23.00;3.20;9.10;-5.90;-0.50;670.00;673.00;668.00;0.10;2.00;0.00;5.00;0.00;-3.00;7.00;0.60;1.50;-0.90;-0.40;1092.00;1093.00;1084.00;0.10;8.00;0.00;9.00;0.00;-1.00;17.00;1.50;1.60;-0.20;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2439;416;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Hombres;148.00;153.00;146.00;0.10;2.00;0.00;7.00;0.00;-5.00;9.00;2.70;9.30;-6.60;-0.60;297.00;296.00;295.00;0.10;2.00;0.00;1.00;0.00;1.00;3.00;1.30;0.70;0.70;0.30;526.00;528.00;521.00;0.10;5.00;0.00;7.00;0.00;-2.00;12.00;1.90;2.70;-0.80;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2440;417;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Mujeres;221.00;227.00;217.00;0.10;4.00;0.00;10.00;0.10;-6.00;14.00;3.60;8.90;-5.40;-0.40;373.00;377.00;373.00;0.10;0.00;0.00;4.00;0.00;-4.00;4.00;0.00;2.10;-2.10;-1.00;566.00;565.00;563.00;0.10;3.00;0.00;2.00;0.00;1.00;5.00;1.10;0.70;0.40;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2441;418;Provincia;La Paz;Gualberto Villarroel;;Gualberto Villarroel;2266.00;2314.00;2251.00;0.40;15.00;0.10;63.00;0.20;-48.00;78.00;1.30;5.50;-4.20;-0.60;2899.00;2918.00;2846.00;0.30;53.00;0.20;72.00;0.20;-19.00;125.00;3.60;5.00;-1.30;-0.20;3432.00;3399.00;3333.00;0.30;99.00;0.20;66.00;0.20;33.00;165.00;5.80;3.90;1.90;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2442;419;Provincia;La Paz;Gualberto Villarroel;;Hombres;1088.00;1126.00;1085.00;0.40;3.00;0.00;41.00;0.30;-38.00;44.00;0.50;7.40;-6.90;-0.90;1490.00;1492.00;1457.00;0.40;33.00;0.20;35.00;0.20;-2.00;68.00;4.40;4.70;-0.30;0.00;1816.00;1791.00;1752.00;0.30;64.00;0.30;39.00;0.20;25.00;103.00;7.10;4.30;2.80;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2443;420;Provincia;La Paz;Gualberto Villarroel;;Mujeres;1178.00;1188.00;1166.00;0.50;12.00;0.10;22.00;0.20;-10.00;34.00;2.00;3.70;-1.70;-0.30;1409.00;1426.00;1389.00;0.30;20.00;0.10;37.00;0.20;-17.00;57.00;2.80;5.20;-2.40;-0.30;1616.00;1608.00;1581.00;0.30;35.00;0.20;27.00;0.10;8.00;62.00;4.30;3.30;1.00;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2444;421;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;San Pedro de Curahuara;1118.00;1128.00;1110.00;0.20;8.00;0.00;18.00;0.10;-10.00;26.00;1.40;3.20;-1.80;-0.40;1430.00;1434.00;1414.00;0.20;16.00;0.00;20.00;0.10;-4.00;36.00;2.20;2.80;-0.60;-0.10;1662.00;1643.00;1630.00;0.10;32.00;0.10;13.00;0.00;19.00;45.00;3.90;1.60;2.30;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2445;422;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;Hombres;581.00;578.00;576.00;0.20;5.00;0.00;2.00;0.00;3.00;7.00;1.70;0.70;1.00;0.40;727.00;727.00;715.00;0.20;12.00;0.10;12.00;0.10;0.00;24.00;3.30;3.30;0.00;0.00;870.00;856.00;847.00;0.20;23.00;0.10;9.00;0.00;14.00;32.00;5.30;2.10;3.20;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2446;423;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;Mujeres;537.00;550.00;534.00;0.20;3.00;0.00;16.00;0.10;-13.00;19.00;1.10;5.90;-4.80;-0.70;703.00;707.00;699.00;0.20;4.00;0.00;8.00;0.00;-4.00;12.00;1.10;2.30;-1.10;-0.30;792.00;787.00;783.00;0.10;9.00;0.00;4.00;0.00;5.00;13.00;2.30;1.00;1.30;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2447;424;Municipio/TIOC;La Paz;Gualberto Villarroel;Papel Pampa;Papel Pampa;933.00;962.00;928.00;0.20;5.00;0.00;34.00;0.10;-29.00;39.00;1.10;7.20;-6.10;-0.70;1172.00;1188.00;1137.00;0.10;35.00;0.10;51.00;0.10;-16.00;86.00;5.90;8.60;-2.70;-0.20;1374.00;1363.00;1333.00;0.10;41.00;0.10;30.00;0.10;11.00;71.00;6.00;4.40;1.60;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2448;425;Municipio/TIOC;La Paz;Gualberto Villarroel;Papel Pampa;Hombres;487.00;495.00;482.00;0.20;5.00;0.00;13.00;0.10;-8.00;18.00;2.00;5.30;-3.30;-0.40;605.00;608.00;586.00;0.20;19.00;0.10;22.00;0.10;-3.00;41.00;6.30;7.30;-1.00;-0.10;746.00;739.00;721.00;0.10;25.00;0.10;18.00;0.10;7.00;43.00;6.70;4.80;1.90;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2449;426;Municipio/TIOC;La Paz;Gualberto Villarroel;Papel Pampa;Mujeres;446.00;467.00;446.00;0.20;0.00;0.00;21.00;0.10;-21.00;21.00;0.00;9.20;-9.20;-1.00;567.00;580.00;551.00;0.10;16.00;0.10;29.00;0.20;-13.00;45.00;5.60;10.10;-4.50;-0.30;628.00;624.00;612.00;0.10;16.00;0.10;12.00;0.10;4.00;28.00;5.10;3.80;1.30;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2450;427;Municipio/TIOC;La Paz;Gualberto Villarroel;Chacarilla;Chacarilla;212.00;214.00;209.00;0.00;3.00;0.00;5.00;0.00;-2.00;8.00;2.80;4.70;-1.90;-0.30;297.00;296.00;295.00;0.00;2.00;0.00;1.00;0.00;1.00;3.00;1.30;0.70;0.70;0.30;370.00;365.00;359.00;0.00;11.00;0.00;6.00;0.00;5.00;17.00;6.00;3.30;2.70;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2451;428;Municipio/TIOC;La Paz;Gualberto Villarroel;Chacarilla;Hombres;108.00;109.00;107.00;0.00;1.00;0.00;2.00;0.00;-1.00;3.00;1.80;3.70;-1.80;-0.30;158.00;157.00;156.00;0.00;2.00;0.00;1.00;0.00;1.00;3.00;2.50;1.30;1.30;0.30;181.00;181.00;177.00;0.00;4.00;0.00;4.00;0.00;0.00;8.00;4.40;4.40;0.00;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2452;429;Municipio/TIOC;La Paz;Gualberto Villarroel;Chacarilla;Mujeres;104.00;105.00;102.00;0.00;2.00;0.00;3.00;0.00;-1.00;5.00;3.80;5.70;-1.90;-0.20;139.00;139.00;139.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;189.00;184.00;182.00;0.00;7.00;0.00;2.00;0.00;5.00;9.00;7.50;2.10;5.40;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2453;430;Provincia;La Paz;General José Manuel Pando;;General José Manuel Pando;1075.00;1092.00;1054.00;0.20;21.00;0.10;38.00;0.10;-17.00;59.00;3.90;7.00;-3.10;-0.30;1273.00;1246.00;1217.00;0.10;56.00;0.20;29.00;0.10;27.00;85.00;8.90;4.60;4.30;0.30;1816.00;1791.00;1756.00;0.20;60.00;0.10;35.00;0.10;25.00;95.00;6.70;3.90;2.80;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2454;431;Provincia;La Paz;General José Manuel Pando;;Hombres;590.00;611.00;584.00;0.20;6.00;0.00;27.00;0.20;-21.00;33.00;2.00;9.00;-7.00;-0.60;631.00;611.00;596.00;0.20;35.00;0.20;15.00;0.10;20.00;50.00;11.30;4.80;6.40;0.40;881.00;865.00;849.00;0.20;32.00;0.10;16.00;0.10;16.00;48.00;7.30;3.70;3.70;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2455;432;Provincia;La Paz;General José Manuel Pando;;Mujeres;485.00;481.00;470.00;0.20;15.00;0.10;11.00;0.10;4.00;26.00;6.20;4.60;1.70;0.20;642.00;635.00;621.00;0.10;21.00;0.10;14.00;0.10;7.00;35.00;6.60;4.40;2.20;0.20;935.00;926.00;907.00;0.20;28.00;0.10;19.00;0.10;9.00;47.00;6.00;4.10;1.90;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2456;433;Municipio/TIOC;La Paz;General José Manuel Pando;Santiago de Machaca;Santiago de Machaca;880.00;891.00;859.00;0.20;21.00;0.10;32.00;0.10;-11.00;53.00;4.70;7.20;-2.50;-0.20;1012.00;982.00;958.00;0.10;54.00;0.20;24.00;0.10;30.00;78.00;10.80;4.80;6.00;0.40;1371.00;1355.00;1328.00;0.10;43.00;0.10;27.00;0.10;16.00;70.00;6.30;4.00;2.30;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2457;434;Municipio/TIOC;La Paz;General José Manuel Pando;Santiago de Machaca;Hombres;398.00;392.00;383.00;0.20;15.00;0.10;9.00;0.10;6.00;24.00;7.60;4.60;3.00;0.30;509.00;490.00;476.00;0.10;33.00;0.20;14.00;0.10;19.00;47.00;13.20;5.60;7.60;0.40;655.00;645.00;630.00;0.10;25.00;0.10;15.00;0.10;10.00;40.00;7.70;4.60;3.10;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2458;435;Municipio/TIOC;La Paz;General José Manuel Pando;Santiago de Machaca;Mujeres;482.00;499.00;476.00;0.20;6.00;0.00;23.00;0.10;-17.00;29.00;2.40;9.40;-6.90;-0.60;503.00;492.00;482.00;0.10;21.00;0.10;10.00;0.10;11.00;31.00;8.40;4.00;4.40;0.40;716.00;710.00;698.00;0.10;18.00;0.10;12.00;0.10;6.00;30.00;5.00;3.40;1.70;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2459;436;Municipio/TIOC;La Paz;General José Manuel Pando;Catacora;Catacora;193.00;195.00;193.00;0.00;0.00;0.00;2.00;0.00;-2.00;2.00;0.00;2.10;-2.10;-1.00;261.00;264.00;258.00;0.00;3.00;0.00;6.00;0.00;-3.00;9.00;2.30;4.60;-2.30;-0.30;435.00;434.00;428.00;0.00;7.00;0.00;6.00;0.00;1.00;13.00;3.20;2.80;0.50;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2460;437;Municipio/TIOC;La Paz;General José Manuel Pando;Catacora;Hombres;86.00;86.00;86.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;122.00;121.00;119.00;0.00;3.00;0.00;2.00;0.00;1.00;5.00;4.90;3.30;1.60;0.20;220.00;220.00;219.00;0.00;1.00;0.00;1.00;0.00;0.00;2.00;0.90;0.90;0.00;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2461;438;Municipio/TIOC;La Paz;General José Manuel Pando;Catacora;Mujeres;107.00;109.00;107.00;0.00;0.00;0.00;2.00;0.00;-2.00;2.00;0.00;3.70;-3.70;-1.00;139.00;143.00;139.00;0.00;0.00;0.00;4.00;0.00;-4.00;4.00;0.00;5.70;-5.70;-1.00;215.00;214.00;209.00;0.00;6.00;0.00;5.00;0.00;1.00;11.00;5.60;4.70;0.90;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2462;439;Provincia;La Paz;Caranavi;;Caranavi;2732.00;2742.00;2472.00;0.50;260.00;0.90;270.00;0.90;-10.00;530.00;19.00;19.70;-0.70;0.00;4604.00;4710.00;4398.00;0.50;206.00;0.60;312.00;1.00;-106.00;518.00;8.80;13.40;-4.60;-0.20;6569.00;6579.00;6141.00;0.50;428.00;1.00;438.00;1.00;-10.00;866.00;13.00;13.30;-0.30;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2463;440;Provincia;La Paz;Caranavi;;Hombres;1039.00;1049.00;941.00;0.30;98.00;0.70;108.00;0.70;-10.00;206.00;18.80;20.70;-1.90;0.00;2687.00;2734.00;2555.00;0.70;132.00;0.80;179.00;1.10;-47.00;311.00;9.70;13.20;-3.50;-0.20;3750.00;3765.00;3501.00;0.70;249.00;1.10;264.00;1.20;-15.00;513.00;13.30;14.10;-0.80;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2464;441;Provincia;La Paz;Caranavi;;Mujeres;1693.00;1693.00;1531.00;0.60;162.00;1.10;162.00;1.10;0.00;324.00;19.10;19.10;0.00;0.00;1917.00;1976.00;1843.00;0.40;74.00;0.50;133.00;0.80;-59.00;207.00;7.60;13.70;-6.10;-0.30;2819.00;2814.00;2640.00;0.40;179.00;0.90;174.00;0.80;5.00;353.00;12.70;12.40;0.40;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2465;442;Municipio/TIOC;La Paz;Caranavi;Caranavi;Caranavi;2323.00;2356.00;2108.00;0.40;215.00;0.70;248.00;0.80;-33.00;463.00;18.40;21.20;-2.80;-0.10;3805.00;3886.00;3627.00;0.40;178.00;0.50;259.00;0.70;-81.00;437.00;9.30;13.50;-4.20;-0.20;5386.00;5454.00;5093.00;0.50;293.00;0.70;361.00;0.80;-68.00;654.00;10.80;13.30;-2.50;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2466;443;Municipio/TIOC;La Paz;Caranavi;Caranavi;Hombres;1426.00;1442.00;1295.00;0.50;131.00;0.90;147.00;1.00;-16.00;278.00;18.30;20.50;-2.20;-0.10;2196.00;2233.00;2086.00;0.50;110.00;0.60;147.00;0.80;-37.00;257.00;9.90;13.30;-3.30;-0.10;3038.00;3080.00;2860.00;0.50;178.00;0.80;220.00;1.00;-42.00;398.00;11.60;14.40;-2.70;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2467;444;Municipio/TIOC;La Paz;Caranavi;Caranavi;Mujeres;897.00;914.00;813.00;0.30;84.00;0.50;101.00;0.70;-17.00;185.00;18.60;22.30;-3.80;-0.10;1609.00;1653.00;1541.00;0.30;68.00;0.40;112.00;0.60;-44.00;180.00;8.30;13.70;-5.40;-0.20;2348.00;2374.00;2233.00;0.40;115.00;0.50;141.00;0.70;-26.00;256.00;9.70;11.90;-2.20;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 60 O MÁS AÑOS EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2468;445;Municipio/TIOC;La Paz;Caranavi;Alto Beni;Alto Beni;385.00;353.00;352.00;0.10;33.00;0.10;1.00;0.00;32.00;34.00;17.90;0.50;17.30;0.90;799.00;824.00;766.00;0.10;33.00;0.10;58.00;0.20;-25.00;91.00;8.10;14.30;-6.20;-0.30;1084.00;1098.00;1029.00;0.10;55.00;0.10;69.00;0.20;-14.00;124.00;10.10;12.60;-2.60;-0.10
