cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2411;388;Provincia;La Paz;Abel Iturralde;;Abel Iturralde;2956.00;2467.00;2217.00;0.10;739.00;0.40;250.00;0.10;489.00;989.00;54.50;18.40;36.10;0.50;5272.00;4693.00;4331.00;0.20;941.00;0.50;362.00;0.20;579.00;1303.00;37.80;14.50;23.20;0.40;6919.00;6430.00;5911.00;0.20;1008.00;0.40;519.00;0.20;489.00;1527.00;30.20;15.60;14.70;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2412;389;Provincia;La Paz;Abel Iturralde;;Hombres;1149.00;1044.00;937.00;0.10;212.00;0.20;107.00;0.10;105.00;319.00;38.70;19.50;19.20;0.30;3053.00;2683.00;2464.00;0.20;589.00;0.60;219.00;0.20;370.00;808.00;41.10;15.30;25.80;0.50;3892.00;3570.00;3264.00;0.20;628.00;0.50;306.00;0.20;322.00;934.00;33.70;16.40;17.30;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2413;390;Provincia;La Paz;Abel Iturralde;;Mujeres;1807.00;1423.00;1280.00;0.10;527.00;0.50;143.00;0.10;384.00;670.00;65.30;17.70;47.60;0.60;2219.00;2010.00;1867.00;0.10;352.00;0.40;143.00;0.20;209.00;495.00;33.30;13.50;19.80;0.40;3027.00;2860.00;2647.00;0.10;380.00;0.40;213.00;0.20;167.00;593.00;25.80;14.50;11.30;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2414;391;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Ixiamas;1416.00;1032.00;921.00;0.00;495.00;0.20;111.00;0.10;384.00;606.00;80.90;18.10;62.70;0.60;2828.00;2418.00;2179.00;0.10;649.00;0.30;239.00;0.10;410.00;888.00;49.50;18.20;31.30;0.50;3712.00;3405.00;3139.00;0.10;573.00;0.20;266.00;0.10;307.00;839.00;32.20;15.00;17.30;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2415;392;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Hombres;911.00;623.00;555.00;0.10;356.00;0.30;68.00;0.10;288.00;424.00;92.80;17.70;75.10;0.70;1680.00;1413.00;1267.00;0.10;413.00;0.40;146.00;0.10;267.00;559.00;53.40;18.90;34.50;0.50;2145.00;1930.00;1778.00;0.10;367.00;0.30;152.00;0.10;215.00;519.00;36.00;14.90;21.10;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2416;393;Municipio/TIOC;La Paz;Abel Iturralde;Ixiamas;Mujeres;505.00;409.00;366.00;0.00;139.00;0.10;43.00;0.00;96.00;182.00;60.80;18.80;42.00;0.50;1148.00;1005.00;912.00;0.10;236.00;0.30;93.00;0.10;143.00;329.00;43.80;17.30;26.60;0.40;1567.00;1475.00;1361.00;0.10;206.00;0.20;114.00;0.10;92.00;320.00;27.10;15.00;12.10;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2417;394;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;San Buenaventura;1505.00;1402.00;1267.00;0.10;238.00;0.10;135.00;0.10;103.00;373.00;32.70;18.60;14.20;0.30;2444.00;2275.00;2112.00;0.10;332.00;0.20;163.00;0.10;169.00;495.00;28.10;13.80;14.30;0.30;3114.00;2981.00;2727.00;0.10;387.00;0.20;254.00;0.10;133.00;641.00;25.40;16.70;8.70;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2418;395;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Hombres;874.00;781.00;707.00;0.10;167.00;0.10;74.00;0.10;93.00;241.00;40.40;17.90;22.50;0.40;1373.00;1270.00;1173.00;0.10;200.00;0.20;97.00;0.10;103.00;297.00;30.30;14.70;15.60;0.30;1694.00;1612.00;1458.00;0.10;236.00;0.20;154.00;0.10;82.00;390.00;28.60;18.60;9.90;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2419;396;Municipio/TIOC;La Paz;Abel Iturralde;San Buenaventura;Mujeres;631.00;621.00;560.00;0.10;71.00;0.10;61.00;0.10;10.00;132.00;22.70;19.50;3.20;0.10;1071.00;1005.00;939.00;0.10;132.00;0.10;66.00;0.10;66.00;198.00;25.40;12.70;12.70;0.30;1420.00;1369.00;1269.00;0.10;151.00;0.10;100.00;0.10;51.00;251.00;21.70;14.30;7.30;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2420;397;Provincia;La Paz;Bautista Saavedra;;Bautista Saavedra;3167.00;3249.00;3049.00;0.20;118.00;0.10;200.00;0.10;-82.00;318.00;7.40;12.50;-5.10;-0.30;4619.00;4600.00;4504.00;0.20;115.00;0.10;96.00;0.10;19.00;211.00;5.00;4.20;0.80;0.10;6236.00;6081.00;5839.00;0.20;397.00;0.20;242.00;0.10;155.00;639.00;12.90;7.90;5.00;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2421;398;Provincia;La Paz;Bautista Saavedra;;Hombres;1576.00;1626.00;1537.00;0.10;39.00;0.00;89.00;0.10;-50.00;128.00;4.90;11.10;-6.20;-0.40;2452.00;2426.00;2378.00;0.20;74.00;0.10;48.00;0.00;26.00;122.00;6.10;3.90;2.10;0.20;3414.00;3316.00;3176.00;0.20;238.00;0.20;140.00;0.10;98.00;378.00;14.10;8.30;5.80;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2422;399;Provincia;La Paz;Bautista Saavedra;;Mujeres;1591.00;1623.00;1512.00;0.20;79.00;0.10;111.00;0.10;-32.00;190.00;9.80;13.80;-4.00;-0.20;2167.00;2174.00;2126.00;0.10;41.00;0.00;48.00;0.10;-7.00;89.00;3.80;4.40;-0.60;-0.10;2822.00;2765.00;2663.00;0.10;159.00;0.20;102.00;0.10;57.00;261.00;11.40;7.30;4.10;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2423;400;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Charazani;2544.00;2588.00;2437.00;0.10;107.00;0.10;151.00;0.10;-44.00;258.00;8.30;11.80;-3.40;-0.20;3696.00;3672.00;3587.00;0.10;109.00;0.10;85.00;0.00;24.00;194.00;5.90;4.60;1.30;0.10;4464.00;4347.00;4251.00;0.10;213.00;0.10;96.00;0.00;117.00;309.00;9.70;4.40;5.30;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2424;401;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Hombres;1289.00;1301.00;1218.00;0.10;71.00;0.10;83.00;0.10;-12.00;154.00;11.00;12.80;-1.90;-0.10;1981.00;1957.00;1912.00;0.10;69.00;0.10;45.00;0.00;24.00;114.00;7.00;4.60;2.40;0.20;2444.00;2363.00;2308.00;0.10;136.00;0.10;55.00;0.00;81.00;191.00;11.30;4.60;6.70;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2425;402;Municipio/TIOC;La Paz;Bautista Saavedra;Charazani;Mujeres;1255.00;1287.00;1219.00;0.10;36.00;0.00;68.00;0.10;-32.00;104.00;5.70;10.70;-5.00;-0.30;1715.00;1715.00;1675.00;0.10;40.00;0.00;40.00;0.00;0.00;80.00;4.70;4.70;0.00;0.00;2020.00;1984.00;1943.00;0.10;77.00;0.10;41.00;0.00;36.00;118.00;7.70;4.10;3.60;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2426;403;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Curva;612.00;627.00;605.00;0.00;7.00;0.00;22.00;0.00;-15.00;29.00;2.30;7.10;-4.80;-0.50;923.00;928.00;913.00;0.00;10.00;0.00;15.00;0.00;-5.00;25.00;2.20;3.20;-1.10;-0.20;1670.00;1624.00;1565.00;0.00;105.00;0.00;59.00;0.00;46.00;164.00;12.80;7.20;5.60;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2427;404;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Hombres;293.00;301.00;289.00;0.00;4.00;0.00;12.00;0.00;-8.00;16.00;2.70;8.10;-5.40;-0.50;471.00;469.00;463.00;0.00;8.00;0.00;6.00;0.00;2.00;14.00;3.40;2.60;0.90;0.10;910.00;892.00;855.00;0.00;55.00;0.00;37.00;0.00;18.00;92.00;12.20;8.20;4.00;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2428;405;Municipio/TIOC;La Paz;Bautista Saavedra;Curva;Mujeres;319.00;326.00;316.00;0.00;3.00;0.00;10.00;0.00;-7.00;13.00;1.90;6.20;-4.30;-0.50;452.00;459.00;450.00;0.00;2.00;0.00;9.00;0.00;-7.00;11.00;0.90;4.00;-3.10;-0.60;760.00;732.00;710.00;0.00;50.00;0.00;22.00;0.00;28.00;72.00;13.40;5.90;7.50;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2429;406;Provincia;La Paz;Manco Kapac;;Manco Kapac;6609.00;6767.00;6041.00;0.30;568.00;0.30;726.00;0.40;-158.00;1294.00;17.00;21.70;-4.70;-0.10;8757.00;8629.00;8316.00;0.30;441.00;0.20;313.00;0.20;128.00;754.00;10.10;7.20;2.90;0.20;11969.00;11729.00;11197.00;0.30;772.00;0.30;532.00;0.20;240.00;1304.00;13.00;9.00;4.10;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2430;407;Provincia;La Paz;Manco Kapac;;Hombres;3548.00;3688.00;3320.00;0.30;228.00;0.30;368.00;0.40;-140.00;596.00;12.60;20.30;-7.70;-0.20;4213.00;4134.00;3977.00;0.30;236.00;0.20;157.00;0.20;79.00;393.00;11.30;7.50;3.80;0.20;5959.00;5853.00;5569.00;0.30;390.00;0.30;284.00;0.20;106.00;674.00;13.20;9.60;3.60;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2431;408;Provincia;La Paz;Manco Kapac;;Mujeres;3061.00;3079.00;2721.00;0.30;340.00;0.30;358.00;0.30;-18.00;698.00;22.10;23.30;-1.20;0.00;4544.00;4495.00;4339.00;0.30;205.00;0.20;156.00;0.20;49.00;361.00;9.10;6.90;2.20;0.10;6010.00;5876.00;5628.00;0.30;382.00;0.40;248.00;0.20;134.00;630.00;12.90;8.30;4.50;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2432;409;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Copacabana;4052.00;4150.00;3751.00;0.20;301.00;0.10;399.00;0.20;-98.00;700.00;14.70;19.50;-4.80;-0.10;4657.00;4528.00;4337.00;0.20;320.00;0.20;191.00;0.10;129.00;511.00;13.90;8.30;5.60;0.30;5786.00;5737.00;5452.00;0.20;334.00;0.10;285.00;0.10;49.00;619.00;11.60;9.90;1.70;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2433;410;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Hombres;1867.00;1884.00;1689.00;0.20;178.00;0.20;195.00;0.20;-17.00;373.00;19.00;20.80;-1.80;0.00;2222.00;2147.00;2050.00;0.10;172.00;0.20;97.00;0.10;75.00;269.00;15.70;8.90;6.90;0.30;2754.00;2723.00;2577.00;0.10;177.00;0.10;146.00;0.10;31.00;323.00;12.90;10.70;2.30;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2434;411;Municipio/TIOC;La Paz;Manco Kapac;Copacabana;Mujeres;2185.00;2266.00;2062.00;0.20;123.00;0.10;204.00;0.20;-81.00;327.00;11.10;18.30;-7.30;-0.20;2435.00;2381.00;2287.00;0.20;148.00;0.20;94.00;0.10;54.00;242.00;12.30;7.80;4.50;0.20;3032.00;3014.00;2875.00;0.20;157.00;0.10;139.00;0.10;18.00;296.00;10.40;9.20;1.20;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2435;412;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;San Pedro de Tiquina;1788.00;1761.00;1563.00;0.10;225.00;0.10;198.00;0.10;27.00;423.00;25.40;22.30;3.00;0.10;1823.00;1818.00;1715.00;0.10;108.00;0.10;103.00;0.00;5.00;211.00;11.90;11.30;0.50;0.00;2888.00;2748.00;2622.00;0.10;266.00;0.10;126.00;0.10;140.00;392.00;18.90;8.90;9.90;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2436;413;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Hombres;843.00;802.00;704.00;0.10;139.00;0.10;98.00;0.10;41.00;237.00;33.80;23.80;10.00;0.20;849.00;843.00;792.00;0.10;57.00;0.00;51.00;0.00;6.00;108.00;13.50;12.10;1.40;0.10;1414.00;1359.00;1292.00;0.10;122.00;0.10;67.00;0.10;55.00;189.00;17.60;9.70;7.90;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2437;414;Municipio/TIOC;La Paz;Manco Kapac;San Pedro de Tiquina;Mujeres;945.00;959.00;859.00;0.10;86.00;0.10;100.00;0.10;-14.00;186.00;18.10;21.00;-2.90;-0.10;974.00;975.00;923.00;0.10;51.00;0.10;52.00;0.10;-1.00;103.00;10.50;10.70;-0.20;0.00;1474.00;1389.00;1330.00;0.10;144.00;0.10;59.00;0.10;85.00;203.00;20.10;8.20;11.90;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2438;415;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Tito Yupanqui;739.00;769.00;701.00;0.00;38.00;0.00;68.00;0.00;-30.00;106.00;10.10;18.00;-8.00;-0.30;2277.00;2283.00;2263.00;0.10;14.00;0.00;20.00;0.00;-6.00;34.00;1.20;1.80;-0.50;-0.20;3164.00;3120.00;3096.00;0.10;68.00;0.00;24.00;0.00;44.00;92.00;4.30;1.50;2.80;0.50
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2439;416;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Hombres;335.00;344.00;313.00;0.00;22.00;0.00;31.00;0.00;-9.00;53.00;13.00;18.30;-5.30;-0.20;1142.00;1144.00;1134.00;0.10;8.00;0.00;10.00;0.00;-2.00;18.00;1.40;1.70;-0.30;-0.10;1729.00;1704.00;1688.00;0.10;41.00;0.00;16.00;0.00;25.00;57.00;4.80;1.90;2.90;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2440;417;Municipio/TIOC;La Paz;Manco Kapac;Tito Yupanqui;Mujeres;404.00;425.00;388.00;0.00;16.00;0.00;37.00;0.00;-21.00;53.00;7.70;17.90;-10.10;-0.40;1135.00;1139.00;1129.00;0.10;6.00;0.00;10.00;0.00;-4.00;16.00;1.10;1.80;-0.70;-0.30;1435.00;1416.00;1408.00;0.10;27.00;0.00;8.00;0.00;19.00;35.00;3.80;1.10;2.70;0.50
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2441;418;Provincia;La Paz;Gualberto Villarroel;;Gualberto Villarroel;4470.00;4616.00;4334.00;0.20;136.00;0.10;282.00;0.10;-146.00;418.00;6.00;12.40;-6.40;-0.30;5860.00;6091.00;5693.00;0.20;167.00;0.10;398.00;0.20;-231.00;565.00;5.60;13.30;-7.70;-0.40;5893.00;5836.00;5644.00;0.20;249.00;0.10;192.00;0.10;57.00;441.00;8.50;6.50;1.90;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2442;419;Provincia;La Paz;Gualberto Villarroel;;Hombres;2064.00;2164.00;2020.00;0.20;44.00;0.00;144.00;0.20;-100.00;188.00;4.20;13.60;-9.50;-0.50;3220.00;3335.00;3122.00;0.20;98.00;0.10;213.00;0.20;-115.00;311.00;6.00;13.00;-7.00;-0.40;3208.00;3180.00;3068.00;0.20;140.00;0.10;112.00;0.10;28.00;252.00;8.80;7.00;1.80;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2443;420;Provincia;La Paz;Gualberto Villarroel;;Mujeres;2406.00;2452.00;2314.00;0.20;92.00;0.10;138.00;0.10;-46.00;230.00;7.60;11.40;-3.80;-0.20;2640.00;2756.00;2571.00;0.20;69.00;0.10;185.00;0.20;-116.00;254.00;5.10;13.70;-8.60;-0.50;2685.00;2656.00;2576.00;0.10;109.00;0.10;80.00;0.10;29.00;189.00;8.20;6.00;2.20;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2444;421;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;San Pedro de Curahuara;2232.00;2299.00;2191.00;0.10;41.00;0.00;108.00;0.10;-67.00;149.00;3.60;9.50;-5.90;-0.40;2971.00;2998.00;2913.00;0.10;58.00;0.00;85.00;0.00;-27.00;143.00;3.90;5.70;-1.80;-0.20;2834.00;2805.00;2748.00;0.10;86.00;0.00;57.00;0.00;29.00;143.00;6.10;4.00;2.10;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2445;422;Municipio/TIOC;La Paz;Gualberto Villarroel;San Pedro de Curahuara;Hombres;1192.00;1217.00;1160.00;0.10;32.00;0.00;57.00;0.00;-25.00;89.00;5.30;9.50;-4.20;-0.30;1629.00;1634.00;1593.00;0.10;36.00;0.00;41.00;0.00;-5.00;77.00;4.40;5.00;-0.60;-0.10;1534.00;1528.00;1489.00;0.10;45.00;0.00;39.00;0.00;6.00;84.00;5.90;5.10;0.80;0.10
